,timestamp,turbine_id,sensor,rpm,kw,measurement,dF,site,fft.tracked.HSS1_28Hz.max,fft.tracked.HSS2_56Hz.max,fft.tracked.HSS3_84Hz.max,fft.tracked.HSS1_28Hz.sum,fft.tracked.HSS2_56Hz.sum,fft.tracked.HSS3_84Hz.sum,fft.tracked.random1_40Hz.max,fft.tracked.random2_80Hz.max,fft.tracked.F1011_101Hz.max
43,2016-01-20 16:02:05,T001,SENSOR 2,1684,1359,fft_100,0.125,Carland Cross RP,0.15803218,0.14014174,0.13716,2.7431998,2.4301174,3.2769313,0.13119653,0.13716,0.13716
44,2016-01-20 16:02:05,T001,SENSOR 2,1684,1359,fft_400,0.5,Carland Cross RP,0.053671304,0.07156174,0.056653045,0.4621696,0.44726086,0.41147998,0.047707826,0.059634782,0.065598264
45,2016-01-20 16:40:04,T001,SENSOR 2,1688,1502,fft_4000,1.25,Carland Cross RP,0.09541565,0.041744348,0.032799132,0.28922868,0.18784958,0.14610521,0.04472609,0.03578087,0.06858
46,2016-01-20 16:40:04,T001,SENSOR 2,1688,1502,fft_100,0.125,Carland Cross RP,0.14908695,0.14908695,0.09839739,2.3496106,2.5553505,1.976893,0.1222513,0.10137913,0.12523304
47,2016-01-20 16:40:04,T001,SENSOR 2,1688,1502,fft_400,0.5,Carland Cross RP,0.09839739,0.074543476,0.047707826,0.6530009,0.34886345,0.3667539,0.08050696,0.065598264,0.04472609
48,2016-01-20 23:40:02,T001,SENSOR 2,1681,1508,fft_4000,1.25,Carland Cross RP,0.083488695,0.050689563,0.041744348,0.24748434,0.15803216,0.14908695,0.041744348,0.03578087,0.032799132
49,2016-01-20 23:40:02,T001,SENSOR 2,1681,1508,fft_100,0.125,Carland Cross RP,0.12523304,0.13119653,0.09541565,2.8058167,2.775999,2.5404415,0.1222513,0.16101392,0.10137913
50,2016-01-20 23:40:02,T001,SENSOR 2,1681,1508,fft_400,0.5,Carland Cross RP,0.065598264,0.047707826,0.08945218,0.48005998,0.3160644,0.46216953,0.06858,0.050689563,0.047707826
51,2016-01-21 03:27:02,T001,SENSOR 2,1686,1498,fft_4000,1.25,Carland Cross RP,0.065598264,0.04472609,0.03578087,0.2117035,0.17890435,0.14312348,0.04472609,0.041744348,0.053671304
52,2016-01-21 03:27:02,T001,SENSOR 2,1686,1498,fft_100,0.125,Carland Cross RP,0.119269565,0.11330609,0.13417827,3.0980268,2.8624697,2.7402184,0.11330609,0.1222513,0.110324346
53,2016-01-21 03:27:02,T001,SENSOR 2,1686,1498,fft_400,0.5,Carland Cross RP,0.059634782,0.06858,0.053671304,0.41446176,0.33097303,0.29221043,0.053671304,0.065598264,0.047707826
54,2016-01-21 04:26:00,T001,SENSOR 2,1678,1425,fft_4000,1.25,Carland Cross RP,0.08050696,0.041744348,0.041744348,0.19977653,0.17890435,0.1610139,0.04472609,0.041744348,0.053671304
55,2016-01-21 04:26:00,T001,SENSOR 2,1678,1425,fft_100,0.125,Carland Cross RP,0.14312348,0.13417827,0.14014174,2.5493872,2.7253096,3.4468904,0.20275825,0.14312348,0.09541565
56,2016-01-21 04:26:00,T001,SENSOR 2,1678,1425,fft_400,0.5,Carland Cross RP,0.09839739,0.083488695,0.038762607,0.45322433,0.54267657,0.37868086,0.065598264,0.047707826,0.07752521
57,2016-01-14 17:20:04,T001,SENSOR 4,1672,1645,fft_4000,1.25,Carland Cross RP,0.11955734,0.10760161,0.071734406,0.39453924,0.35269418,0.3228048,0.071734406,0.06575654,0.071734406
58,2016-01-14 17:20:04,T001,SENSOR 4,1672,1645,fft_100,0.125,Carland Cross RP,0.14944668,0.17335814,0.18531388,3.4372735,3.4791188,4.2622194,0.18531388,0.14346881,0.16738027
59,2016-01-14 17:20:04,T001,SENSOR 4,1672,1645,fft_400,0.5,Carland Cross RP,0.15542455,0.089668006,0.089668006,0.7890785,0.5260523,0.6276761,0.095645875,0.089668006,0.08369014
60,2016-01-14 18:29:01,T001,SENSOR 4,1676,1476,fft_4000,1.25,Carland Cross RP,0.1255352,0.08369014,0.05977867,0.40649495,0.38856134,0.28693762,0.089668006,0.071734406,0.089668006
61,2016-01-14 18:29:01,T001,SENSOR 4,1676,1476,fft_100,0.125,Carland Cross RP,0.20324749,0.20324749,0.14944668,3.9573479,3.1682696,3.3894508,0.14346881,0.17335814,0.14346881
62,2016-01-14 18:29:01,T001,SENSOR 4,1676,1476,fft_400,0.5,Carland Cross RP,0.095645875,0.113579474,0.1255352,0.5798532,0.6575654,0.6456096,0.10760161,0.10760161,0.077712275
63,2016-01-14 18:38:03,T001,SENSOR 4,1690,1462,fft_4000,1.25,Carland Cross RP,0.11955734,0.071734406,0.05977867,0.42442855,0.35269415,0.29889336,0.089668006,0.071734406,0.089668006
64,2016-01-14 18:38:03,T001,SENSOR 4,1690,1462,fft_100,0.125,Carland Cross RP,0.19129175,0.15542455,0.17933601,3.3655393,3.3356497,2.8992655,0.18531388,0.17933601,0.17933601
65,2016-01-14 18:38:03,T001,SENSOR 4,1690,1462,fft_400,0.5,Carland Cross RP,0.15542455,0.077712275,0.095645875,0.87276864,0.48420727,0.54996383,0.095645875,0.1255352,0.101623744
66,2016-01-15 17:50:05,T001,SENSOR 4,1673,1450,fft_4000,1.25,Carland Cross RP,0.113579474,0.095645875,0.071734406,0.44236216,0.3646499,0.2570483,0.08369014,0.06575654,0.071734406
67,2016-01-15 17:50:05,T001,SENSOR 4,1673,1450,fft_100,0.125,Carland Cross RP,0.15542455,0.13151307,0.19129175,2.9411106,2.9112213,3.4312956,0.15542455,0.14944668,0.15542455
68,2016-01-15 17:50:05,T001,SENSOR 4,1673,1450,fft_400,0.5,Carland Cross RP,0.13749094,0.113579474,0.095645875,0.8010343,0.57387525,0.6336539,0.10760161,0.089668006,0.06575654
69,2016-01-15 18:16:02,T001,SENSOR 4,1672,1577,fft_4000,1.25,Carland Cross RP,0.11955734,0.10760161,0.071734406,0.4543179,0.40051708,0.31682694,0.08369014,0.071734406,0.08369014
70,2016-01-15 18:16:02,T001,SENSOR 4,1672,1577,fft_100,0.125,Carland Cross RP,0.15542455,0.13151307,0.15542455,3.1383803,3.287827,2.9351327,0.16738027,0.17933601,0.10760161
71,2016-01-15 18:16:02,T001,SENSOR 4,1672,1577,fft_400,0.5,Carland Cross RP,0.11955734,0.095645875,0.10760161,0.7890785,0.72332203,0.6276761,0.095645875,0.077712275,0.077712275
72,2016-01-15 22:49:04,T001,SENSOR 4,1669,1372,fft_4000,1.25,Carland Cross RP,0.113579474,0.08369014,0.08369014,0.4543179,0.3646499,0.31084907,0.08369014,0.06575654,0.071734406
73,2016-01-15 22:49:04,T001,SENSOR 4,1669,1372,fft_100,0.125,Carland Cross RP,0.13151307,0.16738027,0.21520323,2.7019958,3.1682696,3.6524768,0.14944668,0.18531388,0.13749094
74,2016-01-15 22:49:04,T001,SENSOR 4,1669,1372,fft_400,0.5,Carland Cross RP,0.10760161,0.10760161,0.13151307,0.87276876,0.53800803,0.61572033,0.11955734,0.08369014,0.089668006
75,2016-01-17 16:16:05,T001,SENSOR 4,1675,1446,fft_4000,1.25,Carland Cross RP,0.13151307,0.08369014,0.071734406,0.42442855,0.34073842,0.29889336,0.071734406,0.06575654,0.071734406
76,2016-01-17 16:16:05,T001,SENSOR 4,1675,1446,fft_100,0.125,Carland Cross RP,0.15542455,0.14944668,0.17335814,3.837791,3.4731407,3.730189,0.17933601,0.17335814,0.19129175
77,2016-01-17 16:16:05,T001,SENSOR 4,1675,1446,fft_400,0.5,Carland Cross RP,0.13749094,0.11955734,0.095645875,0.89070225,0.6575654,0.5619195,0.10760161,0.095645875,0.089668006
78,2016-01-19 20:44:01,T001,SENSOR 4,1684,1366,fft_4000,1.25,Carland Cross RP,0.10760161,0.08369014,0.071734406,0.4363843,0.35269415,0.31084907,0.08369014,0.071734406,0.08369014
79,2016-01-19 20:44:01,T001,SENSOR 4,1684,1366,fft_100,0.125,Carland Cross RP,0.16738027,0.11955734,0.16738027,3.7122555,3.4253178,3.108491,0.13151307,0.16738027,0.14346881
80,2016-01-19 20:44:01,T001,SENSOR 4,1684,1366,fft_400,0.5,Carland Cross RP,0.089668006,0.14944668,0.095645875,0.60376465,0.77712286,0.6097425,0.15542455,0.095645875,0.05977867
81,2016-01-19 20:57:03,T001,SENSOR 4,1684,1473,fft_4000,1.25,Carland Cross RP,0.10760161,0.089668006,0.05977867,0.42442855,0.34671628,0.27498192,0.08369014,0.071734406,0.071734406
82,2016-01-19 20:57:03,T001,SENSOR 4,1684,1473,fft_100,0.125,Carland Cross RP,0.18531388,0.20324749,0.16738027,3.7481227,3.5209637,3.7122557,0.16738027,0.20324749,0.15542455
83,2016-01-19 20:57:03,T001,SENSOR 4,1684,1473,fft_400,0.5,Carland Cross RP,0.089668006,0.13151307,0.095645875,0.68745476,0.71136624,0.59180886,0.10760161,0.10760161,0.06575654
84,2016-01-19 21:51:00,T001,SENSOR 4,1680,1381,fft_4000,1.25,Carland Cross RP,0.13151307,0.10760161,0.08369014,0.40649498,0.3646499,0.29889336,0.089668006,0.08369014,0.08369014
85,2016-01-19 21:51:00,T001,SENSOR 4,1680,1381,fft_100,0.125,Carland Cross RP,0.19129175,0.16140242,0.16140242,3.7959456,2.9829557,3.8079011,0.17335814,0.17933601,0.11955734
86,2016-01-19 21:51:00,T001,SENSOR 4,1680,1381,fft_400,0.5,Carland Cross RP,0.13749094,0.06575654,0.10760161,0.9564588,0.52605236,0.56191957,0.14944668,0.10760161,0.077712275
87,2016-01-19 22:43:03,T001,SENSOR 4,1684,1380,fft_4000,1.25,Carland Cross RP,0.1255352,0.10760161,0.071734406,0.4363843,0.34671628,0.31084907,0.089668006,0.071734406,0.08369014
88,2016-01-19 22:43:03,T001,SENSOR 4,1684,1380,fft_100,0.125,Carland Cross RP,0.11955734,0.13151307,0.16738027,3.156314,3.2698934,4.1187506,0.17933601,0.16738027,0.14944668
89,2016-01-19 22:43:03,T001,SENSOR 4,1684,1380,fft_400,0.5,Carland Cross RP,0.089668006,0.077712275,0.095645875,0.6037646,0.5021408,0.56789744,0.08369014,0.13151307,0.113579474
90,2016-01-20 09:41:03,T001,SENSOR 4,1682,1444,fft_4000,1.25,Carland Cross RP,0.11955734,0.095645875,0.071734406,0.4005171,0.34671628,0.31084907,0.089668006,0.071734406,0.071734406
91,2016-01-20 09:41:03,T001,SENSOR 4,1682,1444,fft_100,0.125,Carland Cross RP,0.14346881,0.14346881,0.13749094,3.3595614,3.6704104,2.737863,0.11955734,0.20324749,0.15542455
